tweet_id_customer,text_customer,tweet_id_reply,text_reply,text_customer_clean,text_reply_clean,predicted_intent,true_intent,reply_quality,decision,notes
1571736,@115858 needs to fix when you type I it change it to I️ shit is annoying,1571735,@484582 Thanks for reaching out.  This workaround will help until this issue is resolved in a future update: https://t.co/xU1AGHStV6,needs to fix when you type I it change it to I️ shit is annoying,Thanks for reaching out.  This workaround will help until this issue is resolved in a future update:,bug_performance_issue,bug_performance_issue,good,,
1369590,@AppleSupport Any reason my phone will not verify updates? No normal fixes are working and will not restore.,1369588,@438796 We'd be happy to look into what's going on. Which iPhone and iOS version are you using?,Any reason my phone will not verify updates? No normal fixes are working and will not restore.,We'd be happy to look into what's going on. Which iPhone and iOS version are you using?,bug_performance_issue,bug_performance_issue,decent,,
244953,@AppleSupport the new messenger doesn’t sort by unread at the top anymore ?,244951,"@168381 We'll help however we can. Just to clarify, was this in Messages or were you refering to a third-party app?",the new messenger doesn’t sort by unread at the top anymore ?,"We'll help however we can. Just to clarify, was this in Messages or were you refering to a third-party app?",how_to_info_request,how_to_info_request,decent,,
1470808,"@AppleSupport can you tell me why the letter “I️” is showing up weird? Every time I️ type, it looks like this. https://t.co/oICEBzetaT",1470806,@389853 We'd like to look further at this. Please DM us. https://t.co/GDrqU22YpT,"can you tell me why the letter “I️” is showing up weird? Every time I️ type, it looks like this.",We'd like to look further at this. Please DM us.,how_to_info_request,how_to_info_request,decent,,
2005375,@115858 The worst part is that it looks like you’re typing an I️ until you hit send and then see you actually sent an I️,2005374,"@593026 We're happy to look into this. Try out the steps in this article: https://t.co/xU1AGHStV6
Let us know if that works for you in DM. https://t.co/GDrqU22YpT",The worst part is that it looks like you’re typing an I️ until you hit send and then see you actually sent an I️,"We're happy to look into this. Try out the steps in this article: 
Let us know if that works for you in DM.",bug_performance_issue,bug_performance_issue,good,,
1942966,@AppleSupport No. They’re on temporary,1942968,"@577706 Let's take a look at this together. To continue, DM us with the device model and exact iOS version you're using. https://t.co/GDrqU2kzhr",No. They’re on temporary,"Let's take a look at this together. To continue, DM us with the device model and exact iOS version you're using.",general_complaint,general_complaint,decent,,
862779,@AppleSupport and now it’s started randomly repopulating SOME contact info....?????,862777,@324866 We want to look into this with you. Which iOS version are you using?,and now it’s started randomly repopulating SOME contact info....?????,We want to look into this with you. Which iOS version are you using?,bug_performance_issue,bug_performance_issue,decent,,
1442869,Whatsapp me va fatal con el iOS 11.0.3 y me estoy estresando @115858 @AppleSupport #ineedhelp 😩,1442868,@454791 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Whatsapp me va fatal con el iOS 11.0.3 y me estoy estresando   #ineedhelp 😩,We offer support via Twitter in English. Get help in Spanish here:  or join,bug_performance_issue,bug_performance_issue,decent,,
523817,@AppleSupport Any reason why apps get unchecked in Accessibility within Security and Privacy. macOS High Sierra 10.13.1 (17B1003),523816,@241072 We'd be happy to review this for you. Please DM us additional details and we'll go from there. https://t.co/GDrqU2kzhr,Any reason why apps get unchecked in Accessibility within Security and Privacy. macOS High Sierra 10.13.1 (17B1003),We'd be happy to review this for you. Please DM us additional details and we'll go from there.,how_to_info_request,how_to_info_request,decent,,
2071080,@AppleSupport do you recommend carrying ha genset to charge iphone6 after ios11 upgrade? Battery went from 100 to 0 in 15min. #ios11problems,2071076,"@612495 Thanks for reaching out, we'd like to look into your battery concerns further. Please meet us in DM to proceed. https://t.co/GDrqU22YpT",do you recommend carrying ha genset to charge iphone6 after ios11 upgrade? Battery went from 100 to 0 in 15min. #ios11problems,"Thanks for reaching out, we'd like to look into your battery concerns further. Please meet us in DM to proceed.",how_to_info_request,how_to_info_request,decent,,
2544006,@AppleSupport my messages on my iphone and my computer are not working and i just got into a screaming fight with the robot on the phone because he kept giving me the option of a live chat but there were simply no live chats available. i am ANNOYED and would like assistance.,2544005,@285860 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,my messages on my iphone and my computer are not working and i just got into a screaming fight with the robot on the phone because he kept giving me the option of a live chat but there were simply no live chats available. i am ANNOYED and would like assistance.,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance.,bug_performance_issue,bug_performance_issue,decent,,
2835873,@AppleSupport @118721 I have had what I think is a couple (so far) if fake emails. Can you confirm they look wrong? Thanks. https://t.co/mmjaNhM43i,2835871,@253031 Thanks for reaching out to us. We definitely understand your concern here. This email is not authentic. This is likely a phishing attempt to get personal information from you. You can learn more about how to identify phishing emails here: https://t.co/LNMCdqt6fD,I have had what I think is a couple (so far) if fake emails. Can you confirm they look wrong? Thanks.,Thanks for reaching out to us. We definitely understand your concern here. This email is not authentic. This is likely a phishing attempt to get personal information from you. You can learn more about how to identify phishing emails here:,how_to_info_request,how_to_info_request,good,,
143505,I’m still trying to repair my iPhone 5s but iTunes give me an Error code 3194 🤞🏻 @AppleSupport https://t.co/qcQBxgTBEA,143504,@119021 Let's work on this together. Which iTunes version and iOS version are you using? Please also take a look at the following article regarding this error message: https://t.co/YP1YMbkfRk,I’m still trying to repair my iPhone 5s but iTunes give me an Error code 3194 🤞🏻,Let's work on this together. Which iTunes version and iOS version are you using? Please also take a look at the following article regarding this error message:,bug_performance_issue,bug_performance_issue,good,,
307347,@AppleSupport How do we get the music controls lower? 😭,308587,@135031 We'd just like to confirm we understand. Are you wanting to adjust the volume on your device? Let us know.,How do we get the music controls lower? 😭,We'd just like to confirm we understand. Are you wanting to adjust the volume on your device? Let us know.,how_to_info_request,how_to_info_request,decent,,
1698410,@AppleSupport Is Apple Care of $199 flat or excluding tax?,1698409,@282337 We'd like to help! Can you tell us the country that you are located in?,Is Apple Care of $199 flat or excluding tax?,We'd like to help! Can you tell us the country that you are located in?,how_to_info_request,how_to_info_request,decent,,
2051454,Hey uhh @AppleSupport ever since I got iOS 11 my phone has done nothing but freeze and crash every time I open an app...it’s a problem,2051453,"@606673 We'd be happy to look into what's going on. To start, can you DM us which iPhone and version of iOS 11 you're using? https://t.co/GDrqU2kzhr",Hey uhh  ever since I got iOS 11 my phone has done nothing but freeze and crash every time I open an app...it’s a problem,"We'd be happy to look into what's going on. To start, can you DM us which iPhone and version of iOS 11 you're using?",bug_performance_issue,bug_performance_issue,decent,,
2279172,@AppleSupport Recent IOS updates are killing my battery. Used to go all day now I only have a few hours.,2279170,"@662646 We can certainly look into what's going on, we know it's important for your device to stay charged properly. How long has it been since you installed the most recent update?

Do you notice if this happens more when using a certain app or feature?",Recent IOS updates are killing my battery. Used to go all day now I only have a few hours.,"We can certainly look into what's going on, we know it's important for your device to stay charged properly. How long has it been since you installed the most recent update?

Do you notice if this happens more when using a certain app or feature?",bug_performance_issue,bug_performance_issue,decent,,
1153823,@AppleSupport your guys maps app isn’t working again! I can’t directions anywhere and I’m in a city I’m not familiar with!!,1153822,"@391464 Let's team up on this. Which device are you experiencing this on, and which software version is it running?",your guys maps app isn’t working again! I can’t directions anywhere and I’m in a city I’m not familiar with!!,"Let's team up on this. Which device are you experiencing this on, and which software version is it running?",bug_performance_issue,bug_performance_issue,decent,,
1096872,Hi @AppleSupport after installing IOS 11.0.3 my battery life has dramatically decreased and is overheating while charging where is 11.0.4?,1096870,@378839 We know how important your battery life is. We'd love to look into this with you. DM us the type of device you are using.,Hi  after installing IOS 11.0.3 my battery life has dramatically decreased and is overheating while charging where is 11.0.4?,We know how important your battery life is. We'd love to look into this with you. DM us the type of device you are using.,bug_performance_issue,bug_performance_issue,decent,,
2465704,@AppleSupport how to fix the white exclamation on photos in library on iPhone??,2465702,@338216 We want to help! What model of iPhone are you using? Do you have the most recent version of iOS 11.0.3 downloaded?,how to fix the white exclamation on photos in library on iPhone??,We want to help! What model of iPhone are you using? Do you have the most recent version of iOS 11.0.3 downloaded?,how_to_info_request,how_to_info_request,decent,,
243309,@115858 After the update of iOS 11.0.2 My IPhone 7 Plus battery is getting dry very fast what is the problem,243308,@173778 We're glad to help. Send us a DM and we'll get started. https://t.co/GDrqU22YpT,After the update of iOS 11.0.2 My IPhone 7 Plus battery is getting dry very fast what is the problem,We're glad to help. Send us a DM and we'll get started.,bug_performance_issue,bug_performance_issue,decent,,
1623838,"Oops @AppleSupport, le #FaceID de #iPhoneX ne fonctionne pas avec mes lunettes de soleil... Bad news 😱",1623836,@497390 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,"Oops , le #FaceID de #iPhoneX ne fonctionne pas avec mes lunettes de soleil... Bad news 😱",We offer support via Twitter in English. Contact us for help in your preferred language here:,bug_performance_issue,bug_performance_issue,decent,,
427828,#ios11 glitch! No clock on lockscreen 👇 @115858 @AppleSupport need updates soon to get rid of the glitches 😓 https://t.co/ipaw24Y1f2,427826,@216739 We're here to help. Have you performed any troubleshooting steps such as restarting your device?,#ios11 glitch! No clock on lockscreen 👇   need updates soon to get rid of the glitches 😓,We're here to help. Have you performed any troubleshooting steps such as restarting your device?,bug_performance_issue,bug_performance_issue,decent,,
631857,"@AppleSupport 
Just updated the cellular settings and now the iPhone is constantly “Searching” or even says “No Service” on the top of the screen... help?",631855,@269750 We're here to help out. For issues with 'Searching' or 'No Service' try these steps first: https://t.co/5KootZbxj1,Just updated the cellular settings and now the iPhone is constantly “Searching” or even says “No Service” on the top of the screen... help?,We're here to help out. For issues with 'Searching' or 'No Service' try these steps first:,bug_performance_issue,bug_performance_issue,good,,
1079142,"Is @4305 having troubles with #iOS11? Sometimes I do not receive notifications..
@AppleSupport @115858 #iPhone7",1079140,@374560 Let's team up and take a look together. Are any other apps having trouble with notifications?,"Is  having troubles with #iOS11? Sometimes I do not receive notifications..
  #iPhone7",Let's team up and take a look together. Are any other apps having trouble with notifications?,bug_performance_issue,bug_performance_issue,decent,,
2515971,@AppleSupport @716721 I have an Iphone 6 and I have the same issue with the latest update!,2515975,"@716722 We’d love to help. We have a helpful guide for when you can’t make or receive calls, which you can see here: https://t.co/U53YusKX3z Have you had a chance to speak with your carrier? Also, have you had a chance to check for a carrier update?",I have an Iphone 6 and I have the same issue with the latest update!,"We’d love to help. We have a helpful guide for when you can’t make or receive calls, which you can see here:  Have you had a chance to speak with your carrier? Also, have you had a chance to check for a carrier update?",bug_performance_issue,bug_performance_issue,good,,
2893252,@118721 @115948 @AppleSupport I'm still waiting for the boost code. Go do something https://t.co/UWv9ypVZlY,2893251,@717354  Based on the image you have posted your concern with us. You'd want to check your email to make sure there is no reply to the request. You may not receive an email right away. Was this posted using the iTunes options on our support page? Send us a DM. https://t.co/GDrqU22YpT,I'm still waiting for the boost code. Go do something,Based on the image you have posted your concern with us. You'd want to check your email to make sure there is no reply to the request. You may not receive an email right away. Was this posted using the iTunes options on our support page? Send us a DM.,general_complaint,general_complaint,good,,
1012964,"@AppleSupport It is already 4 time it freezes. Nor do I put the problems of the applications that it is with the applications, but the same IOS.",1012966,@359700 Can you let us know which version of iOS 11 you're running? You can check from Settings &gt; General &gt; About.,"It is already 4 time it freezes. Nor do I put the problems of the applications that it is with the applications, but the same IOS.",Can you let us know which version of iOS 11 you're running? You can check from Settings &gt; General &gt; About.,bug_performance_issue,bug_performance_issue,decent,,
36125,@AppleSupport Yes to the point where I cannot even reset my phone or use the home button. It completely freezes or stutters. And my phone is brand new.,36127,@123859 Alright. What is the current iOS version installed in Settings &gt; General &gt; About? Have you updated all of your apps as well? https://t.co/GDrqU22YpT,Yes to the point where I cannot even reset my phone or use the home button. It completely freezes or stutters. And my phone is brand new.,Alright. What is the current iOS version installed in Settings &gt; General &gt; About? Have you updated all of your apps as well?,bug_performance_issue,bug_performance_issue,decent,,
2110842,Umm @115858 you lil stinking update didn’t work at all . See this I.T,2110841,@290111 We'd like to look into that with you. Could you Direct Message us and let us now what iOS version you're on? https://t.co/GDrqU22YpT,Umm  you lil stinking update didn’t work at all . See this I.T,We'd like to look into that with you. Could you Direct Message us and let us now what iOS version you're on?,bug_performance_issue,bug_performance_issue,decent,,
118071,I updated my @115858 MacBook at the wrong time. For some reason I can’t even log into my Mac. I need to grade assignments and study for my final! 🤦🏾‍♂️,118070,@142179 We're here to help and definitely want to make sure you're able to access your Mac and get ready for your final. Meet us in DM. We'll go from there. https://t.co/GDrqU22YpT,I updated my  MacBook at the wrong time. For some reason I can’t even log into my Mac. I need to grade assignments and study for my final! 🤦🏾‍♂️,We're here to help and definitely want to make sure you're able to access your Mac and get ready for your final. Meet us in DM. We'll go from there.,account_login_problem,account_login_problem,decent,,
1409121,@AppleSupport Help please every time i️ type the letter I️ i️t changes i️t,1409120,@447531 We'd be happy to look into this with you. Could you DM us the device and exact version of iOS running? https://t.co/GDrqU22YpT,Help please every time i️ type the letter I️ i️t changes i️t,We'd be happy to look into this with you. Could you DM us the device and exact version of iOS running?,bug_performance_issue,bug_performance_issue,decent,,
1195839,@AppleSupport Probably switching providers. Latest update 11.0.3 has MAJORLY slowed down my phone. Many silly commands that have no point.,1195837,"@400981 We want to help you. DM us, and we'll see what we can do. https://t.co/GDrqU2kzhr",Probably switching providers. Latest update 11.0.3 has MAJORLY slowed down my phone. Many silly commands that have no point.,"We want to help you. DM us, and we'll see what we can do.",bug_performance_issue,bug_performance_issue,decent,,
2048108,@AppleSupport explain how it’s 8:28 and I’m already at 68% with iOS11 when I left my house at 7:30 with 100%,2048107,"@605697 Hey, let's look into the battery life together. Send us a DM with the exact iOS version and we'll go from there. https://t.co/GDrqU22YpT",explain how it’s 8:28 and I’m already at 68% with iOS11 when I left my house at 7:30 with 100%,"Hey, let's look into the battery life together. Send us a DM with the exact iOS version and we'll go from there.",bug_performance_issue,bug_performance_issue,decent,,
1060591,"@AppleSupport Sorry for the delay, I had to wait until I was back at the office to test the monitors. Unfortunately, resetting the SMC did not work.",1060592,@370407 Thank you for trying the SMC reset for us. Go ahead and send us a DM and we'll continue from there: https://t.co/GDrqU22YpT,"Sorry for the delay, I had to wait until I was back at the office to test the monitors. Unfortunately, resetting the SMC did not work.",Thank you for trying the SMC reset for us. Go ahead and send us a DM and we'll continue from there:,bug_performance_issue,bug_performance_issue,good,,
542278,@AppleSupport love it how Apple comes out with new phones and my iPhone 7 Plus won’t even let me open my alarms app or be in any app for over a few minutes before force closing everything,542277,@245849 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,love it how Apple comes out with new phones and my iPhone 7 Plus won’t even let me open my alarms app or be in any app for over a few minutes before force closing everything,We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.,bug_performance_issue,bug_performance_issue,decent,,
2004310,@592703 @AppleSupport Dude same shit is happening to me wtf,2004309,"@592702 Thanks for reaching out to us today. DM us which device and software version you're seeing this issue on, and we'll start there. https://t.co/GDrqU22YpT",Dude same shit is happening to me wtf,"Thanks for reaching out to us today. DM us which device and software version you're seeing this issue on, and we'll start there.",general_complaint,general_complaint,decent,,
2520704,Hey @115858 my phone is dropping calls and I’ve only had it one year.  Soooooo this needs to be fixed like now.,2520703,"@717973 We'd like to help with this. Could we please have you take a look at https://t.co/U53YusKX3z and try the steps in there?

Please let us know if the issue continues and we'll be happy to keep going on this with you.",Hey  my phone is dropping calls and I’ve only had it one year.  Soooooo this needs to be fixed like now.,"We'd like to help with this. Could we please have you take a look at  and try the steps in there?

Please let us know if the issue continues and we'll be happy to keep going on this with you.",bug_performance_issue,bug_performance_issue,good,,
2054700,Any one find that their bluetooth and wifi keep coming on in #ios11 ? So many other bugs on the 7plus model. @115858 https://t.co/i1DH4TfhGc,2054698,@607686 We are here to help whenever possible. DM how you are trying to turn off Wi-Fi and Bluetooth on your device? https://t.co/GDrqU22YpT,Any one find that their bluetooth and wifi keep coming on in #ios11 ? So many other bugs on the 7plus model.,We are here to help whenever possible. DM how you are trying to turn off Wi-Fi and Bluetooth on your device?,bug_performance_issue,bug_performance_issue,decent,,
1276380,@AppleSupport Probably since Feb.  You guys took me through steps including reloading my phone.  Problem still there.  Reading online it’s widespread.,1276382,@418767 Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Probably since Feb.  You guys took me through steps including reloading my phone.  Problem still there.  Reading online it’s widespread.,Let's take a look at this further for you. Reach out to us in DM.,bug_performance_issue,bug_performance_issue,decent,,
743396,@116333 in all my years I have NEVER EVER had service like today from @115858 you’ve left a disabled guy Vulnerable and lost a customer!,743395,@297747 That's not the experience we want for our customers. Send us a DM with details about what happened. https://t.co/GDrqU22YpT,in all my years I have NEVER EVER had service like today from  you’ve left a disabled guy Vulnerable and lost a customer!,That's not the experience we want for our customers. Send us a DM with details about what happened.,general_complaint,general_complaint,decent,,
1467756,"@AppleSupport It’s pretty laggy, my keyboard keeps freezing, my phone froze three times yesterday. Turning it off and on doesn’t help either.",1467755,"@460686 Thank you for letting us know. In DM, please reply with the iOS version you're using. https://t.co/GDrqU22YpT","It’s pretty laggy, my keyboard keeps freezing, my phone froze three times yesterday. Turning it off and on doesn’t help either.","Thank you for letting us know. In DM, please reply with the iOS version you're using.",bug_performance_issue,bug_performance_issue,decent,,
1148848,@AppleSupport Since installing the latest update I haven’t been able to load certain Apps on my IPad or phone. Any ideas? Thanks,1148846,@390357 We'd love to look into this with you. Please let us know the exact name of the apps that you're trying to install.,Since installing the latest update I haven’t been able to load certain Apps on my IPad or phone. Any ideas? Thanks,We'd love to look into this with you. Please let us know the exact name of the apps that you're trying to install.,bug_performance_issue,bug_performance_issue,decent,,
1704687,Anyone? Help me fix this issue!!!! @AppleSupport https://t.co/c1NZchoCch,1704686,@516707 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Anyone? Help me fix this issue!!!!,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_complaint,general_complaint,good,,
1716643,Ok imma need @115858 to get its shit all the way together. That “A ?” Thing is driving me completely insane already.,1716642,@299680 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Ok imma need  to get its shit all the way together. That “A ?” Thing is driving me completely insane already.,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_complaint,general_complaint,good,,
1905741,"@115858 @AppleSupport honestly don’t use anymore. then finally, FINALLY i have access to my phone. just to see bluetooth automatically turned on for no reason?",1905740,"@567879 Thanks for reaching out. We're happy to help. Please, send us a DM to start: https://t.co/GDrqU22YpT","honestly don’t use anymore. then finally, FINALLY i have access to my phone. just to see bluetooth automatically turned on for no reason?","Thanks for reaching out. We're happy to help. Please, send us a DM to start:",bug_performance_issue,bug_performance_issue,decent,,
2212763,"@115858 SERIOUSLY!! 
I️ 👈🏻cannot take this much longer. Fix 11.1!! https://t.co/cW5SYCQrla",2212762,"@646686 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/ui8Itz8ESg Feel free to DM us if you have any questions or concerns. https://t.co/GDrqU22YpT","SERIOUSLY!! 
I️ 👈🏻cannot take this much longer. Fix 11.1!!","An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out:  Feel free to DM us if you have any questions or concerns.",bug_performance_issue,bug_performance_issue,good,,
2146573,I deleted legit everything off my Mac and I still have no storage? Wowza @AppleSupport,2146572,@631006 We want to look into this with you. DM us which macOS is installed and what model Mac you have. We'll help there. https://t.co/GDrqU22YpT,I deleted legit everything off my Mac and I still have no storage? Wowza,We want to look into this with you. DM us which macOS is installed and what model Mac you have. We'll help there.,general_complaint,general_complaint,decent,,
361069,@AppleSupport @201498 same here. has been this way since the latest iOS update 11.0.2.,361068,@201497 Let's look at it together. Have you tried any troubleshooting? Are there any WhatsApp updates available in the App Store?,same here. has been this way since the latest iOS update 11.0.2.,Let's look at it together. Have you tried any troubleshooting? Are there any WhatsApp updates available in the App Store?,bug_performance_issue,bug_performance_issue,decent,,
2031710,@115858 please fix your FaceTime glitches before I switch to Android,2031709,@600765 We’re happy to help with any complications you’re facing. Could you let us know more details via a DM? We’ll go from there. https://t.co/GDrqU22YpT,please fix your FaceTime glitches before I switch to Android,We’re happy to help with any complications you’re facing. Could you let us know more details via a DM? We’ll go from there.,bug_performance_issue,bug_performance_issue,decent,,
537612,@AppleSupport Purchased from iTunes.,537614,"@244615 Thank you for letting us know. In DM, please let us know how many songs you're missing and any troubleshooting you've had a chance to try so far. https://t.co/GDrqU22YpT",Purchased from iTunes.,"Thank you for letting us know. In DM, please let us know how many songs you're missing and any troubleshooting you've had a chance to try so far.",order_purchase_billing,order_purchase_billing,decent,,
2072015,Hey @AppleSupport I logged a 3.1 mile walk on my Apple watch on 11/23 and I didn’t get my special badge. What gives?,2072014,@612820 We're here to assist. Please meet us in DM and we'll take a further look at this with you. https://t.co/GDrqU22YpT,Hey  I logged a 3.1 mile walk on my Apple watch on 11/23 and I didn’t get my special badge. What gives?,We're here to assist. Please meet us in DM and we'll take a further look at this with you.,how_to_info_request,how_to_info_request,decent,,
1195174,@115858 pls fix this shit https://t.co/PIRn0oVmON,1195173,@400854 We'd like some information to assist. What iPhone model and iOS is this occurring on? Let us know and we'll continue.,pls fix this shit,We'd like some information to assist. What iPhone model and iOS is this occurring on? Let us know and we'll continue.,general_complaint,general_complaint,decent,,
2068302,@115858 can you fix your fucking battery issues? making it have no point in even carrying a phone around anymore,2068301,@611640 We want you to enjoy using your iPhone without worrying about battery life. Which iOS version is it running? DM us here: https://t.co/GDrqU22YpT,can you fix your fucking battery issues? making it have no point in even carrying a phone around anymore,We want you to enjoy using your iPhone without worrying about battery life. Which iOS version is it running? DM us here:,bug_performance_issue,bug_performance_issue,decent,,
2499285,@AppleSupport is it true that the back of the iPhone 8 can’t be repaired if it’s smashed?,2499284,"@713098 If you'd like to discuss your available service options for your iPhone 8, we'd love to assist. Please meet us in DM with specifics of the issue, so we can ensure we find you the information you need. https://t.co/GDrqU22YpT",is it true that the back of the iPhone 8 can’t be repaired if it’s smashed?,"If you'd like to discuss your available service options for your iPhone 8, we'd love to assist. Please meet us in DM with specifics of the issue, so we can ensure we find you the information you need.",how_to_info_request,how_to_info_request,decent,,
2609211,@AppleSupport iPhone 7 Plus and yes iOS 11.0.3,2609213,@425948 OK.  Let's continue the conversation in DM.  Which country are you located in? https://t.co/GDrqU22YpT,iPhone 7 Plus and yes iOS 11.0.3,OK.  Let's continue the conversation in DM.  Which country are you located in?,general_complaint,general_complaint,decent,,
1880992,@AppleSupport My iPhone freezes all the time ever since I updated it..,1880991,@561378 We'll be happy to see how we can help. Which iPhone and iOS version are you using?,My iPhone freezes all the time ever since I updated it..,We'll be happy to see how we can help. Which iPhone and iOS version are you using?,bug_performance_issue,bug_performance_issue,decent,,
2311342,"@AppleSupport Iphone 7 has blacked out , not responding thank you",2311341,"@670328 Let's get this sorted out. Please check out the info on this page, and let us know if it helps: https://t.co/kQXBriN504","Iphone 7 has blacked out , not responding thank you","Let's get this sorted out. Please check out the info on this page, and let us know if it helps:",bug_performance_issue,bug_performance_issue,good,,
1073402,"Can't upload - as per usual my Mac isn't working and @115858 do nothing to help fix it although I always take it into them, @AppleSupport ???",1073400,@373275 Thanks for reaching out to Apple Support. What can we help you with today?,"Can't upload - as per usual my Mac isn't working and  do nothing to help fix it although I always take it into them,  ???",Thanks for reaching out to Apple Support. What can we help you with today?,bug_performance_issue,bug_performance_issue,bad,,
2295651,"When apple will solve the new software issue?
I have to restore my phone every 6 hours!!! Disaster
 @115858 @AppleSupport @116333",2295650,"@666577 We'd love to help! Please DM us with which version of iOS you're updated to, and details of the trouble you're having. https://t.co/GDrqU22YpT","When apple will solve the new software issue?
I have to restore my phone every 6 hours!!! Disaster","We'd love to help! Please DM us with which version of iOS you're updated to, and details of the trouble you're having.",bug_performance_issue,bug_performance_issue,decent,,
1563972,@84476 Apparently it’s a glitch w the new update but I’m OVER IT. @115858 fix this shit rn,1563971,"@482940 We are pleased to provide you a fast, facile workaround for this. This article walks you through it:
https://t.co/xXaXefaskH",Apparently it’s a glitch w the new update but I’m OVER IT.  fix this shit rn,"We are pleased to provide you a fast, facile workaround for this. This article walks you through it:",bug_performance_issue,bug_performance_issue,good,,
242869,@AppleSupport iPhone 7... just looking through albums and you can click on it to preview,242871,@173685 Are you previewing them in the iTunes Store or on Apple Music? Send us a DM and we'll continue there: https://t.co/GDrqU22YpT,iPhone 7... just looking through albums and you can click on it to preview,Are you previewing them in the iTunes Store or on Apple Music? Send us a DM and we'll continue there:,how_to_info_request,how_to_info_request,decent,,
2304966,"@115858 @AppleSupport fix the 'I' glitch. We pay too much for your phones, programs and accessories to be putting up with utter bullshit for this long. No one should have to program any code into their phone for something that needs to be fixed on a widespread and top-down level.",2304964,"@175229 We understand the concern. iOS 11.1.1 has been released and addresses those issues. We'd recommend backing up and updating to the latest version. After updating, let us know if the issue persists.","fix the 'I' glitch. We pay too much for your phones, programs and accessories to be putting up with utter bullshit for this long. No one should have to program any code into their phone for something that needs to be fixed on a widespread and top-down level.","We understand the concern. iOS 11.1.1 has been released and addresses those issues. We'd recommend backing up and updating to the latest version. After updating, let us know if the issue persists.",bug_performance_issue,bug_performance_issue,good,,
1009095,"Just updated my Music Library and music app is crashing when opening it, why? @115858",1009093,@358781 We'd like to help you get the Music app working as expected. Could you tell us which device and system you're having this issue on?,"Just updated my Music Library and music app is crashing when opening it, why?",We'd like to help you get the Music app working as expected. Could you tell us which device and system you're having this issue on?,bug_performance_issue,bug_performance_issue,decent,,
2129202,Why is my iPhone 8 slow &amp; lagging @AppleSupport,2129201,@626780 Let's take a look together. Which iOS version do you currently have installed on your 8? Let us know more in DM. https://t.co/GDrqU22YpT,Why is my iPhone 8 slow &amp; lagging,Let's take a look together. Which iOS version do you currently have installed on your 8? Let us know more in DM.,bug_performance_issue,bug_performance_issue,decent,,
2121578,@AppleSupport even with the new update the WiFi / Bluetooth issues persist. Then the podcast app is quite annoying.. no continuous playback??,2121577,@625063 We want you to have a good experience with the update. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,even with the new update the WiFi / Bluetooth issues persist. Then the podcast app is quite annoying.. no continuous playback??,We want you to have a good experience with the update. Please send us a DM so we may better assist you.,bug_performance_issue,bug_performance_issue,decent,,
685811,Dear @AppleSupport @115858 ... My iPhone X is stuck on Apple logo and its driving me insane. I have tried everything online. Please advice :(,685810,@283709 Thanks for reaching out. We can take a look into this for you. Have you tried all the steps outlined in this article here? https://t.co/8MvHMFZ83h DM us the results. https://t.co/GDrqU22YpT,Dear   ... My iPhone X is stuck on Apple logo and its driving me insane. I have tried everything online. Please advice :(,Thanks for reaching out. We can take a look into this for you. Have you tried all the steps outlined in this article here?  DM us the results.,bug_performance_issue,bug_performance_issue,good,,
1709181,@AppleSupport @517897 What’s the deal with the letter “i “,1709183,@517898 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,What’s the deal with the letter “i “,Here’s what you can do to work around the issue until it’s fixed in a future software update:,how_to_info_request,how_to_info_request,good,,
2353596,@115858 fix this damn “I” shit,2353595,"@680080 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",fix this damn “I” shit,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out:",bug_performance_issue,bug_performance_issue,good,,
2605756,@AppleSupport Much appreciated!,2605755,@324976 You're welcome!,Much appreciated!,You're welcome!,general_complaint,general_complaint,good,,
1016878,@AppleSupport its saying mail is using 1.56GB but I haven't got my email set up? https://t.co/s7jwnqqjNK,1016877,@360597 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,its saying mail is using 1.56GB but I haven't got my email set up?,Let's look into that. Send us a DM and we'll go from there.,how_to_info_request,how_to_info_request,decent,,
